item_id,title,current_tags,suggested_add_tags,suggested_folder,suggested_correspondent,confidence,reason,source_query
iWTkRhAdsW8-gF9EsN3JsBE-yQLjBgB5Vf1-mExjj2Qb1a,NB_Regulation of Banks and Finance Theory and Policy after the Credit Crisis.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
65JnBrmdjRH-xpKf469LqZY-BumpKj5SgqD-ogEafk4z3Uc,NB_The Secrets of Economic Indicators Hidden Clues to Future Economic Trends and Investment Opportuniti.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
G6sRB8kjot7-t8GaU7t22i5-aLdn98E3ihu-3f25quH65PM,NB_The_Invention_of_Capitalism.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
5mbaKjrPHoC-FazuwDJgptJ-YQjBf9VBbar-FtsYkEFRi3E,NB_Understanding the modern monetary system.pdf,,insurance;receipt,,,0.70,matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""policy""; content:""receipt""; inbox:yes"
FDqmtr87CrQ-n4yz6EvnRBy-rtiDk3pQcNV-SoGPZrPg6dt,Negative Capitalism Cynicism in the Neoliberal Era.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
EHczBBkLHsP-K9GjDRwozgn-yPJvqxfuL6A-VVzAkYtCVdz,neoclassical-growth-model.pdf,,telecom,,A1,0.85,matched obvious A1 signal,"!exist:folder; content:""A1""; inbox:yes"
5kL7Asfd2Kh-qhtfq72h7ct-wQS5LrkiNdN-UU4zocpzJh9,newliberty.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
HK6qmpoM22F-8qAkaJyw2Bo-bEyb7DJLqDy-ig7f6wbg6r4,Newsletter_Six_-_War_And_Peace_Studies_Gods_of_Money.pdf,,insurance,,,0.70,matched insurance/policy search,"!exist:folder; content:""policy""; inbox:yes"
Bhf5Tyfr29C-8L8wwfRRX4a-UG5HX7heUCJ-hNofA4fhqQ3,Niva.pdf,,telecom,,A1,0.85,matched obvious A1 signal,"!exist:folder; content:""A1""; inbox:yes"
Exhmwr15gB6-5Rtoz3JhDZT-coLgaeCrUE7-pZWfdbk7oUm,oberholster.pdf,,insurance,,,0.70,matched insurance/policy search,"!exist:folder; content:""policy""; inbox:yes"
2qnWGsYakD3-DRAqoQBACJ2-c3p74LVJ5CL-1EiLrkmX9kQ,oct08.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
AEN1PwME6q4-6w2JKVAKpHt-8AWJyeoXQ28-xsTm1y2hg7g,Olson.pdf,,bank;contract;insurance;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
4SmQT14anho-YpdaxmddtoV-Va3TF6nVnUc-epE3wTQTCje,olson_m._-_logika_kollektivnyh_deystviy.pdf,,insurance,,,0.70,matched insurance/policy search,"!exist:folder; content:""policy""; inbox:yes"
8paJYHTBpkA-gbgyzb8njbs-6RqDZ2Hrh7i-G2L9dDJhCa5,Operations Aspects of Duty of Care.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
EFD2cbofoeG-wDqXbkKyD6d-BcQeXZMfYs3-2Bhm7iENMnq,Operations Management.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
DL7h2e5zqxN-bQjxYWGNmKJ-ZpLWCNX5q16-QfUPx515dmN,Our_Enemy_The_State_Nock.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
4Lr9tUEm46c-kmN97na4ZYa-NrU7yJHSw9X-d44W9RKh9Xp,paper_credit_thornton.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
GTzq5vaZL2n-GgmkiFWcLME-GSvvFJqNuoX-LRF3vEzqbhf,patentsystem.pdf,,bank;contract;insurance;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
3ep1FUK9RRd-1XDNwMkBR84-Djvnve1ucSS-7zmZtfr2PiS,pdfcoffee.com_black-amp-decker-the-complete-guide-to-a-better-lawn-pdf-free.pdf,,contract,,,0.70,matched contract/dogovor search,"!exist:folder; content:""contract""; inbox:yes"
9wLkY2vkTFg-BmRVTwtxsmc-dhNKxE9XWwm-nwP9zC4ZbcZ,Pediatric Advanced Life Support.pdf,,bank;contract,,,0.70,matched bank statement search; matched contract/dogovor search,"!exist:folder; content:""contract""; content:""statement""; inbox:yes"
EUZTTHwcEeH-pQ6KtePrran-C1q7WWR9Pmm-PPCaNSR7g8A,"Peet - Unholy Trinity; the IMF, World Bank and WTO, 2nd ed. (2009).pdf",,bank;contract;insurance;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
7Wb3KjnK6p7-kuQ6C2X5CuE-iRDMtyLMWFX-ptd59XEh6mu,Performance Management.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
CnS7GrKpYix-5zw9BCDCcfk-eDgqG7F5hMJ-3g1BrKpGocf,Performance Measurements.pdf,,bank;contract;insurance;invoice,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""statement""; inbox:yes"
655dcrG6mY1-Kf2GQLqXbbN-FGakLv58PQm-ZBDKLtWgvjt,Personal Finance in Today’s Complex World.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
D4DVRFtnEWk-KhFmn29rEAG-RfN1PpHJNUf-Z1s1kryY4Kd,"Peter Bernstein - A Primer on Money, Banking & Gold.pdf",,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
HRuCviugLRE-L6XXjEU5sJi-HBrGYv4QCqw-pwVPbHny1P1,Philosophy of Misery_by_Proudhon.pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
B14Ge1adp7o-nLE9LmWGtpK-aUyX36UZ6a1-j6eqcQxLvrG,PMBOK® Guide_ Part 1.pdf,,bank;insurance;telecom,,A1,0.85,matched bank statement search; matched insurance/policy search; matched obvious A1 signal,"!exist:folder; content:""A1""; content:""policy""; content:""statement""; inbox:yes"
9eWh7vCJ8aX-PqKvrBVVaRH-pPptSmZTwnG-ypwtBnkGg84,PMBOK® Guide_ Part 2.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
FrsjhCRf8QM-yv2LtB5SrgK-uDDQ4dachUS-HX1Fztt3SyG,politekonomiya.pdf,,bank;contract,,,0.70,matched bank statement search; matched contract/dogovor search,"!exist:folder; content:""банка""; content:""договор""; inbox:yes"
e6pYaeYSb2X-rTvvV5W4HRj-3rXTH3g2qyp-DVLUNQQYAt,political-economic-realities-of-todays-capitalism.pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
67jVcXKirJM-SYAyyr2Usn1-z2ydo5b5h2n-bKUNWdUhVeS,Politics [by Aristotle].doc,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
HVEp3Eq6oQc-kKMKGdvVkAJ-2keo4Hv5AfA-Xj6VpakSeq8,PolyluxMarx.pdf,,bank;contract,,,0.70,matched bank statement search; matched contract/dogovor search,"!exist:folder; content:""contract""; content:""statement""; inbox:yes"
DMq5GzT6Afd-AKcRaTcp2Rz-ub2hb5pH9B3-UugQdN1e9o8,Popular Mechanics Complete Car Care Manual_ Updated & Expanded ( PDFDrive ).pdf,,contract,,,0.70,matched contract/dogovor search,"!exist:folder; content:""contract""; inbox:yes"
6aUvBmjQZvi-tfuGQyNeVEr-GAqYz9K8AhM-ivTu7MPyD69,Popular Mechanics How to Fix An - Popular Mechanics.pdf,DIY,contract;insurance,,,0.70,matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy"""
3MjQPobRqhr-NhmzXfYY28H-TfcR4W7eKuT-Vgow9LzJGQb,Portfolio Theory and Investment Analysis.pdf,,insurance,,,0.70,matched insurance/policy search,"!exist:folder; content:""policy""; inbox:yes"
9roUhxcd8RB-wHVE2LMJNoc-XoyenyTjvZE-P7dfkUcA7CG,portfolio-theory-financial-analyses-exercises.pdf,,insurance,,,0.70,matched insurance/policy search,"!exist:folder; content:""policy""; inbox:yes"
C94hwrzqZWd-5v9397W6dCq-gYuCNfmc2ss-jiDfEKk3ANS,portfolio-theory-financial-analyses.pdf,,insurance;receipt,,,0.70,matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""policy""; content:""receipt""; inbox:yes"
2R1Bhjj5zbV-TZdog9Y8V92-35TPjy1TWJw-K3cSaJbUCE7,Positive Change.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
7VhGnmmAnjE-RPCdwc6NYcp-hg6edLRPuTQ-HEJyDUqcS6J,Power and Market.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
2zNSzPsdodW-nxPsTstjfeu-Ab3QtMMdpXk-yVrN12ANeci,Practical Project Management.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
79bH7iZPpGp-oeGL31M6kPj-2pZSvcDchuR-cQUx4GDecU4,practical-guide-to-contemporary-economics.pdf,,bank;contract;insurance;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
Gn4hPD3yBLk-chFG9diY4aR-4KBVsx8VsmN-ppCRqdL7ofS,practical-guide-to-contemporary-economics.pdf,,bank;contract;insurance;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
HChmxJM3xQM-G2oRKq9hFTa-VU5fkD7xQzE-r62xUW7pbmE,Preparing for Aptitude Tests.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
6cdYRsPfETX-acZmi1Vnz3w-SNgLMte9cL2-UFQ47sU79Q3,Price Theory and Application [MicroE].pdf,,bank;contract;insurance;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
k7GwU9KJ3Dt-koy27gomJyL-p11MKiChBpV-BTovJXWEu5,Principles and Methods of Duty of Care.pdf,,bank;contract;insurance;invoice,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""statement""; inbox:yes"
5YaJvHHVp9B-DTqzsgeasB5-ZcAtS3dcLL9-e9svSMgmF7V,Principles and Practice of Management.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
59MEzi8pfRk-WTU9j2PgXtd-SQ3yfxY2ekP-TBEjWwFE8AV,Principles of Economics.pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
4xr3gMrTb9F-DiD8chopUqS-tEWPNh4AUzn-NhwmSBdUmWF,Principles of Private Firm Valuation by Stanley J. Feldman.pdf,,bank;contract;insurance;invoice;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched obvious A1 signal,"!exist:folder; content:""A1""; content:""contract""; content:""invoice""; content:""policy""; content:""statement""; inbox:yes"
CBiuVKZymD9-rd7fZdSfGS6-LZpPfHrm6Cs-Y2jVsq25CmH,Principles of strategic management.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
BFzR5JyK32L-d8kdjPD2ywZ-bccEenjSUS2-EuefzZGKjKP,principles-of-insurance.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
7A3zC1SXH9R-u2y9KY3BT6L-YSsmbR2ZKKH-Fo6kw8yRUqm,probability-for-finance.pdf,,telecom,,A1,0.85,matched obvious A1 signal,"!exist:folder; content:""A1""; inbox:yes"
73G5RWWFLX4-rSgQQM3HHKK-N8CLkMizBBN-Wq8oZyrEK9w,Profit From Six Sigma.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
Ax9LqPpg1Gr-JycMnZu78Cv-GNLBrSrH4Ua-kER7cus25Ex,Profit From Six Sigma.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
672zFAZi9s7-zsChuru1Yvu-gUZR1q2cFrV-MxXA419Losf,Profiting from Hedge Funds Winning Strategies for the Little Guy.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
AA4tkviFzuL-s3BnQsVVYA2-cBvQHhVdsGZ-Y3cz1XY722d,profits_interest_hayek.pdf,,bank;contract;insurance;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
9odXCQz17Fa-wTVwpvke98G-iU4QxvjU1zQ-gxdYJwurbXE,"Project Finance in Theory and Practice Designing, Structuring, and Financing Private and Public Proj.pdf",,bank;banking;contract;insurance;invoice;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched obvious A1 signal; matched obvious UniCredit signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""UniCredit""; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
